title,rating,box_office,budget,runtime,release_year,sadness,joy,love,anger,fear,surprise,Team_Review_Score_sum,Team_Review_Score_mean,Team_Audience_Score_Mean,Team_Tomato_Meter_Mean,Team_Num_reviews,Cast_Review_Score_sum,Cast_Review_Score_mean,Cast_Audience_Score_Mean,Cast_Tomato_Meter_Mean,Cast_Num_reviews,Cast_audienceScore,Cast_tomatoMeter,Team_audienceScore,Team_tomatoMeter,is_in_collection,collection_id,collection_box_office_average,cast_top_1_contrib,cast_top_2_contrib,cast_top_3_contrib,cast_top_4_contrib,cast_top_5_contrib,director_top_1_contrib,writer_top_1_contrib,writer_top_2_contrib,writer_top_3_contrib,distributor_top_1_contrib,,sony pictures releasing,universal pictures,warner bros.,new line cinema,columbia pictures,warner bros. pictures,buena vista pictures distribution,paramount pictures,20th century fox,surround,dolby sr,dts,sdds,dolby digital,some violence,some language,drug use,violence,sexual content,thematic elements,sexuality,nudity,language,pervasive language,action,sci-fi,romance,kids & family,drama,adventure,comedy,horror,fantasy,mystery & thriller,Unknown Cast,Star Studded Cast,Steady Performers,Emerging Ensemble,Unknown Director / Writer,Established Team,Blockbuster Team,Emerging Director / Writer
28 hotel rooms,0,18869.0,0.0,82.0,2012.0,0.0279759969562292,0.1286360472440719,0.0049451920203864,0.6662135720252991,0.1690142601728439,0.0032149867620319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,70.0,85.0,83.0,False,0.0,0.0,49129717.25,18869.0,,,,18869.0,18869.0,,,18869.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
28 weeks later,6,65800000.0,15000000.0,99.0,2007.0,0.0007672867504879,0.0003781105624511,0.0001558309159008,0.001138923340477,0.9969052672386168,0.0006545665091834,0.8402,0.4201,82.0,73.0,1.0,1.4072,0.28144,48.0,69.6,5.0,54.0,68.0,66.0,72.0,True,1565.0,65800000.0,164687437.44444445,120490196.28571428,120292655.55555555,66386923.14285714,47866666.666666664,65800000.0,66850000.0,65800000.0,65800000.0,105403546.78305785,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
29th street,0,2120564.0,10000000.0,101.0,1991.0,0.0308406427502632,0.2402795851230621,0.0048163649626076,0.7122812271118164,0.0083991717547178,0.0033830113243311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,44.0,50.0,12.0,False,0.0,0.0,121462362.5,42054923.0,27993752.25,,,13906854.666666666,52672056.4,,,105403546.78305785,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
3 days to kill,3,52600000.0,28000000.0,117.0,2014.0,0.0019964294042438,0.0015786762814968,0.0003055827692151,0.0034078278113156,0.9865928292274476,0.0061187529936432,12.8684,0.1118991304347826,59.85217391304348,44.78947368421053,115.0,22.9054,0.1941135593220339,66.35593220338983,57.26271186440678,118.0,75.0,46.0,,,False,0.0,0.0,162650000.0,107563298.63636364,93033333.33333333,32775000.0,,191217590.83333334,100690793.78571428,35900000.0,,32996526.611111112,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3 geezers,0,4175.0,0.0,81.0,2013.0,0.0271328687667846,0.0387900099158287,0.0014095819788053,0.5097367763519287,0.4196472764015198,0.00328352721408,0.0,0.0,0.0,0.0,0.0,14.581500000000002,0.19442,48.22666666666667,34.68,75.0,94.0,94.0,71.0,35.0,False,0.0,0.0,181969010.9375,99291885.5,81548068.83333333,25717665.0,4175.0,4175.0,4175.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
3 nights in the desert,6,876.0,0.0,90.0,2015.0,0.335263580083847,0.566831648349762,0.0103456508368253,0.0493251644074916,0.0346563309431076,0.003577574621886,0.0,0.0,0.0,0.0,0.0,-0.5080999999999999,-0.0508099999999999,54.0,46.6,10.0,65.0,40.0,65.0,40.0,False,0.0,0.0,53449946.75,26920996.0,22785550.0,,,876.0,876.0,,,876.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
3 ninjas,0,29000000.0,2500000.0,84.0,1992.0,0.025243991985917,0.1008556485176086,0.0038517909124493,0.7273839712142944,0.1397150158882141,0.0029495188500732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,22.0,53.0,40.0,True,0.0,0.0,29000000.0,20399427.0,19818810.8,,,189822222.2222222,29000000.0,,,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3 ninjas kick back,0,11798854.0,20000000.0,93.0,1994.0,0.031181963160634,0.2015270888805389,0.0039393217302858,0.7470698356628418,0.0148305175825953,0.0014513185014948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,22.0,,,True,0.0,0.0,20399427.0,19818810.8,11798854.0,11798854.0,11798854.0,6749427.0,11798854.0,,,62756672.041666664,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3 strikes,6,9800000.0,3400000.0,82.0,2000.0,0.0002778143971227,0.9982461929321288,0.0004502595693338,0.0004452100547496,0.0002723331854213,0.0003080352616962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,64.0,8.0,False,0.0,0.0,47640000.0,44726646.125,9800000.0,5550000.0,,10000000.0,10000000.0,,,95957567.36842105,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
30 days of night,6,75500000.0,30000000.0,114.0,2007.0,0.0306243225932121,0.0043905838392674,0.0011841329978778,0.5585737228393555,0.4037661850452423,0.001461069448851,0.9375,0.1875,74.6,61.6,5.0,5.900599999999999,0.2458583333333333,56.66666666666666,42.130434782608695,24.0,43.0,39.0,60.0,47.0,True,91660.0,75500000.0,151978050.72727272,83353846.15384616,64478768.0,54414285.71428572,27416580.333333332,386950000.0,201887500.0,75500000.0,69450000.0,122711155.8005865,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
30 minutes or less,6,40700000.0,28000000.0,83.0,2011.0,0.9006475806236267,0.0011032327311113,0.000661973375827,0.0947524532675743,0.0024353303015232,0.0003993564750999,2.0144,0.40288,86.0,89.0,5.0,10.645499999999998,0.322590909090909,59.09090909090909,61.57575757575758,33.0,45.0,44.0,40.0,45.0,False,0.0,0.0,200623300.0,154550000.0,122500000.0,115790628.71428572,115518988.53846154,82766666.66666667,40700000.0,,,122711155.8005865,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
300 rise of an empire,6,337600000.0,110000000.0,102.0,2014.0,0.0419015139341354,0.0652420967817306,0.0038696019910275,0.6916051506996155,0.1948198229074478,0.002561829984188,13.007200000000005,0.1912823529411765,59.69117647058823,48.27941176470589,68.0,0.6170000000000001,0.1028333333333333,49.66666666666666,49.0,6.0,51.0,45.0,39.0,50.0,True,125570.0,337600000.0,347650000.0,337600000.0,171100000.0,110478682.25,81351331.83333333,174700000.0,337600000.0,213700000.0,,144026079.2747604,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
3000 miles to graceland,6,18700000.0,47400000.0,125.0,2001.0,0.0073247072286903,0.0405854433774948,0.0022245170548558,0.258777767419815,0.6867336630821228,0.0043539102189242,0.0,0.0,0.0,0.0,0.0,1.4528,0.0907999999999999,64.625,46.8125,16.0,90.0,81.0,,,False,0.0,0.0,107563298.63636364,92870707.77777778,73182294.73333333,56477068.95,48839640.35,18700000.0,18700000.0,,,144026079.2747604,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
310 to yuma,6,71200000.0,48.0,122.0,2007.0,0.3683362901210785,0.0097134858369827,0.0020298173185437,0.1417578309774398,0.4733009040355682,0.0048616016283631,5.527999999999999,0.2909473684210525,71.15789473684211,61.63157894736842,19.0,41.6647,0.2997460431654676,76.71223021582733,66.53956834532374,139.0,58.0,43.0,84.0,53.0,False,0.0,0.0,135738538.41666666,104101804.8095238,83353846.15384616,23372003.0,20202786.25,171262618.75,180700000.0,178240000.0,71200000.0,75342094.912,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
40 days and 40 nights,6,95100000.0,17000000.0,96.0,2002.0,0.0230738241225481,0.002305730478838,0.0125969611108303,0.9431427717208862,0.0181323159486055,0.0007482987712137,0.0,0.0,0.0,0.0,0.0,1.3047,0.65235,77.0,51.0,2.0,43.0,39.0,56.0,31.0,False,0.0,0.0,64478768.0,59840000.0,47559700.0,45937903.0,39486935.333333336,47855110.28571428,95100000.0,,,98087031.61585365,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
42,3,97500000.0,31.0,128.0,2013.0,0.0045338226482272,0.0087292930111289,0.0014001302188262,0.9673746824264526,0.0172771699726581,0.0006849213968962,0.0,0.0,0.0,0.0,0.0,37.1392,0.2792421052631579,53.45112781954887,49.19847328244275,133.0,84.0,81.0,,,False,0.0,0.0,151495062.78787878,97500000.0,97500000.0,72900000.0,45569496.5,97040201.5,125721404.58823529,,,144026079.2747604,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
47 meters down,3,62600000.0,5300000.0,85.0,2017.0,0.9960517287254332,0.0007884460501372,0.0002824279654305,0.0025294537190347,0.0002183441829401,0.0001294967223657,0.25,0.25,21.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,,,35.0,52.0,False,0.0,0.0,62600000.0,52000903.55555555,,,,62600000.0,62600000.0,,,62600000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True
48 hrs,0,78900000.0,12000000.0,96.0,1982.0,0.0019627923611551,0.001895447843708,0.0004686611937358,0.9769020676612854,0.0183230005204677,0.0004480478819459,,,,,,,,,,,,,,,True,93295.0,116200000.0,151658486.5909091,53943188.538461536,38480000.0,,,28287283.470588237,78900000.0,,,96204226.7745098,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
48 shades,0,193230.0,0.0,96.0,2006.0,0.0014119744300842,0.991607666015625,0.0004177158989477,0.0031799026764929,0.0017924921121448,0.0015900952275842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,0.0,0.0,4770427.666666667,746615.0,193230.0,193230.0,,193230.0,193230.0,,,74912945.55102041,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
50 first dates,3,198500000.0,75000000.0,99.0,2004.0,0.0099823689088225,0.0046790530905127,0.0017365758540108,0.1279170513153076,0.8544556498527527,0.0012293549953028,0.6344000000000001,0.2114666666666667,57.66666666666666,46.66666666666666,3.0,6.684999999999999,0.1453260869565217,57.69565217391305,42.891304347826086,46.0,,,67.0,51.0,False,0.0,0.0,237101935.0,121392800.4,110165773.53333333,101818083.125,57018712.42307692,135325000.0,198500000.0,,,122711155.8005865,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
50 to 1,3,1064454.0,10000000.0,110.0,2014.0,0.014109126292169,0.952604115009308,0.0030810846947133,0.024296585470438,0.0040163197554647,0.0018927238415926,0.4019,0.4019,44.0,40.0,1.0,0.6908,0.3454,34.0,33.0,2.0,33.0,33.0,44.0,40.0,False,0.0,0.0,72071737.4,51332227.0,33985089.0,1064454.0,1064454.0,1064454.0,1064454.0,,,1064454.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
500 days of summer,3,60700000.0,7500000.0,95.0,2009.0,0.0230624265968799,0.5496783256530762,0.0070780180394649,0.2619822323322296,0.1506200134754181,0.0075790015980601,,,,,,,,,,,,,,,False,0.0,0.0,147394419.66666666,79552306.61538461,,,,204290261.25,118425000.0,,,35661038.02469136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
5050,6,41100000.0,8000000.0,100.0,2011.0,0.0130890104919672,0.0011474577477201,0.0004649690818041,0.978807806968689,0.006174823269248,0.0003159009211231,3.907,0.3907,63.8,66.0,10.0,23.8643,0.4589288461538461,65.46153846153847,65.0576923076923,52.0,86.0,80.0,29.0,36.0,False,0.0,0.0,386475806.5555556,147394419.66666666,97085651.07142857,37715767.89473684,,72966666.66666667,41100000.0,,,75342094.912,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
52 pickup,0,5200000.0,0.0,110.0,1986.0,0.0026101970579475,0.0038866444956511,0.0008403210085816,0.9457796812057496,0.0462934114038944,0.0005897822557017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,78.0,36.0,33.0,False,0.0,0.0,49939237.25,43500013.833333336,32594017.866666667,12750000.0,12135187.25,17053728.285714287,62550000.0,5200000.0,,2148170.6666666665,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
54,0,16800000.0,13000000.0,93.0,1998.0,0.0281445477157831,0.1328413337469101,0.0347743481397628,0.6095605492591858,0.1449214667081833,0.0497577935457229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,49.0,85.0,94.0,False,0.0,0.0,266666666.66666666,149817063.7142857,116556839.5,70094415.0909091,36016090.307692304,16800000.0,16800000.0,,,31932416.65,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
8 heads in a duffel bag,0,4000000.0,3000000.0,95.0,1997.0,0.0109350550919771,0.6385586261749268,0.0050666597671806,0.2954837679862976,0.046972382813692,0.002983515150845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,95.0,92.0,84.0,False,0.0,0.0,119881485.7,111610895.3888889,21651863.25,18734107.42857143,15682025.0,4000000.0,110660000.0,,,26126821.88043478,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
8 mile,6,242900000.0,41000000.0,111.0,2002.0,0.7602561712265015,0.0015176003798842,0.0006860384601168,0.2324043810367584,0.0046698036603629,0.0004659850092139,2.5529,0.3647,87.71428571428571,91.57142857142856,7.0,1.8516,0.3086,51.0,14.333333333333334,6.0,,,28.0,18.0,False,0.0,0.0,121455500.0,78364008.8235294,73123615.125,71254354.0,,83766666.66666667,106062697.25,,,98087031.61585365,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
8 million ways to die,0,1305114.0,18000000.0,115.0,1986.0,0.8009777069091797,0.0050310916267335,0.0009126969380304,0.1495886147022247,0.0425003059208393,0.0009895712137222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,72.0,77.0,74.0,False,0.0,0.0,60390808.42424242,34002557.0,18423327.0,1305114.0,,13406027.2,90224912.4,,,42495398.31818182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
8 seconds,0,19623396.0,7000000.0,105.0,1994.0,0.008444539271295,0.9217840433120728,0.0166002381592988,0.0333497524261474,0.0132338292896747,0.0065876552835106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,79.0,64.0,,False,0.0,0.0,71607259.66666667,28341132.0,19623396.0,18111698.0,16392699.333333334,34356992.0,17963616.75,,,50593654.902597405,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
84 charing cross road,0,2538291.0,0.0,100.0,1987.0,0.0266994703561067,0.0203107520937919,0.0137579441070556,0.2029458582401275,0.7189561128616333,0.0173298735171556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,,,False,0.0,0.0,91542501.94285715,22267662.363636363,,,,2294030.0,2538291.0,,,47310917.511737086,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
8mm,0,96600000.0,40000000.0,123.0,1999.0,0.0045521631836891,0.0026613720692694,0.0004693876835517,0.0032985352445393,0.9872767329216005,0.0017418809002265,,,,,,,,,,,,,,,True,387618.0,96600000.0,112728571.42857143,109594060.8,90481316.59523809,49332106.307692304,38566666.666666664,62530154.14285714,131550418.8,,,122711155.8005865,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9,3,48400000.0,30000000.0,79.0,2009.0,0.017258146777749,0.6074737310409546,0.0034751491621136,0.2893939018249511,0.0705265775322914,0.0118724908679723,0.0,0.0,0.0,0.0,0.0,13.7335,0.221508064516129,63.42553191489362,57.723404255319146,62.0,29.0,63.0,56.0,58.0,False,0.0,0.0,244318750.0,132087052.625,72712282.53333333,66742856.91304348,66654824.333333336,48400000.0,95150000.0,,,45449443.25454546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
999,6,52100.0,0.0,78.0,2008.0,0.0024565495550632,0.0060196439735591,0.0129255494102835,0.0039118733257055,0.0911347568035125,0.8835516571998596,-0.7063,-0.7063,82.0,67.0,1.0,3.269799999999999,0.1634899999999999,66.9,64.52631578947368,20.0,49.0,73.0,55.0,73.0,False,0.0,0.0,148683840.0,42054923.0,,,,52100.0,52100.0,,,30910835.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
a better life,3,1700000.0,10000000.0,94.0,2011.0,0.0223363265395164,0.0354005061089992,0.0026629399508237,0.5536172389984131,0.3831760585308075,0.002806928474456,1.9331,0.0840478260869565,57.17391304347826,51.26086956521739,23.0,0.0,0.0,0.0,0.0,0.0,84.0,69.0,79.0,85.0,False,0.0,0.0,82966666.66666667,,,,,186950000.0,10350000.0,1700000.0,,74436787.23376623,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
a bridge too far,0,50700000.0,25000000.0,176.0,1977.0,0.0425970740616321,0.1744427680969238,0.0110654355958104,0.2959797978401184,0.47026127576828,0.0056535792537033,0.0,0.0,0.0,0.0,0.0,0.6369,0.6369,82.0,95.0,1.0,76.0,65.0,88.0,84.0,False,0.0,0.0,83605627.14285715,73686126.04545455,50700000.0,48066333.473684214,24743228.7,43586523.4,65654545.45454545,,,27549082.85333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
a bronx tale,0,17300000.0,10000000.0,120.0,1993.0,0.0039769555442035,0.0104392394423484,0.0556426383554935,0.0175906792283058,0.3964787125587463,0.5158717632293701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,59.0,68.0,False,0.0,0.0,17300000.0,17300000.0,13450000.0,,,58800000.0,17300000.0,,,12740213.875,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
a christmas story,0,19200000.0,3300000.0,94.0,1983.0,0.8794647455215454,0.0024648769758641,0.0008491864427924,0.1121324971318245,0.0047068470157682,0.0003818384429905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24.0,2.0,True,201873.0,19200000.0,63552325.166666664,10861393.6,10694523.5,,,16769701.0,27850000.0,19200000.0,19200000.0,70792151.84210527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
a cinderella story,1,70100000.0,19000000.0,95.0,2004.0,0.8289032578468323,0.0028906424995511,0.001642920426093,0.1642446517944336,0.0017717340961098,0.0005467688897624,0.0,0.0,0.0,0.0,0.0,4.8394,0.5377111111111111,49.77777777777778,38.22222222222222,9.0,56.0,60.0,50.0,,True,437451.0,70100000.0,76175752.33333333,69160000.0,50912684.25,32284341.714285713,,43150000.0,70100000.0,,,144026079.2747604,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
